TITLE, helicene_octopus
DATA TYPE
ORIGIN, octopus
OWNER
DATE
TIME, 11:11:11
sus
sus
sus
sus
sus
sus
sus
sus
sus
sus
sus
NPOINTS, 400
sus
sus
sus
sus
200, -86.6161398968584, 3,33916.811695194905,4
201, -111.03818328851007, 3,33074.08796702099,4
202, -133.10527487859878, 3,32285.871643795283,4
203, -152.41892345156631, 3,31630.951700260277,4
204, -168.66193361257177, 3,31163.92414152535,4
205, -181.6088103893931, 3,30910.253825487933,4
206, -191.132118384031, 3,30864.859789185422,4
207, -197.20310419852598, 3,30994.454000157446,4
208, -199.88525056926042, 3,31243.459993659675,4
209, -199.53939113126216, 3,31441.947786165296,4
210, -196.92455254527906, 3,31734.747155206776,4
211, -191.42157591246797, 3,31962.44297936177,4
212, -183.27163919347055, 3,32073.62373369445,4
213, -172.70654467106561, 3,32041.907072687856,4
214, -164.16649684738928, 3,31942.38273129674,4
215, -150.0258520023422, 3,31699.82331481176,4
216, -133.9117889965129, 3,31400.739192187943,4
217, -121.92828529241456, 3,31212.055996031806,4
218, -102.72980575117163, 3,31021.64106945248,4
219, -88.79670380491731, 3,31004.525129223246,4
220, -66.6863746883825, 3,31224.60133951619,4
221, -42.93858548459919, 3,31824.77956362713,4
222, -26.24227929585114, 3,32472.44161627221,4
223, -0.2522261690896067, 3,33844.79074764124,4
224, 17.589189773562467, 3,35028.11180123497,4
225, 44.82224205742157, 3,37177.61907703432,4
226, 62.958635840739554, 3,38826.14589431312,4
227, 80.88265663310321, 3,40607.706219730004,4
228, 107.15542745316641, 3,43433.89539601038,4
229, 123.67068221531602, 3,45346.766285935,4
230, 146.90021785726677, 3,48120.48732543994,4
231, 160.65947942439053, 3,49822.56671617779,4
232, 172.96038890915844, 3,51342.07925081233,4
233, 188.73135250905662, 3,53168.1307695669,4
234, 196.75074235423614, 3,54019.81043634804,4
235, 202.8713916436053, 3,54538.803087968015,4
236, 207.04758867391652, 3,54701.453213622764,4
237, 209.27187367224178, 3,54494.55353143357,4
238, 209.4630196145236, 3,53488.86628199344,4
239, 207.00810114268273, 3,52370.51990032447,4
240, 202.849048732334, 3,50919.26756590595,4
241, 197.12194171956136, 3,49166.59016080317,4
242, 189.98192407111176, 3,47151.05950890727,4
243, 181.59747879326, 3,44916.71428372439,4
244, 167.41598262987893, 3,41259.94692368004,4
245, 156.67197724800477, 3,38691.23420920443,4
246, 145.30021802510058, 3,36075.58976967843,4
247, 133.46830537578688, 3,33460.36489951077,4
248, 121.33490573821696, 3,30889.60486230229,4
249, 109.04887630800222, 3,28403.084540331114,4
250, 96.74941704008444, 3,26035.646496158453,4
251, 84.56706805172846, 3,23816.842178587358,4
252, 72.62530565087529, 3,21770.86236055273,4
253, 61.042519869674436, 3,19916.72239400378,4
254, 49.93404009123988, 3,18268.65834781482,4
255, 44.50586432098639, 3,17525.177783660984,4
256, 34.34282062005164, 3,16203.829394662282,4
257, 24.937656985554707, 3,15107.027496816401,4
258, 16.40486488477638, 3,14237.023705789852,4
259, 8.858497916150709, 3,13594.058926153142,4
260, 2.4103323029750694, 3,13176.848089452691,4
261, -2.8329708424635625, 3,12982.924303597278,4
262, -4.962272450266864, 3,12968.64942638791,4
263, -8.212532856097697, 3,13102.847916810693,4
264, -10.04199968630785, 3,13449.760017355085,4
265, -10.394409132517186, 3,14003.110493464315,4
266, -9.238228147755404, 3,14755.0124663273,4
267, -8.07723152661092, 3,15202.413258777544,4
268, -4.669760691341803, 3,16232.792860577467,4
269, 0.18866004704759126, 3,17432.157865673344,4
270, 3.131895163871143, 3,18090.066051008376,4
271, 9.988893939865056, 3,19510.220461083114,4
272, 18.02281258459985, 3,21050.796402632488,4
273, 27.065290220773115, 3,22686.27263583831,4
274, 31.8456224256637, 3,23530.690750565827,4
275, 42.002985684726205, 3,25253.354668008455,4
276, 47.18653426703637, 3,26123.27644896845,4
277, 57.93329360437283, 3,27858.45275942229,4
278, 68.77114652043275, 3,29557.15069938031,4
279, 74.01093202758457, 3,30381.291092919873,4
280, 84.48579208942796, 3,31956.12673977172,4
281, 89.3759093731716, 3,32697.79356343581,4
282, 98.93379342339948, 3,34067.944532128124,4
283, 107.61057868305609, 3,35260.3482005926,4
284, 111.35947749389656, 3,35780.70939519817,4
285, 118.34327693886287, 3,36653.88668290723,4
286, 121.13895933194397, 3,37001.35820926274,4
287, 126.10241414080198, 3,37507.50310527793,4
288, 127.81729442268457, 3,37663.150889267985,4
289, 130.5584021140503, 3,37775.191284834,4
290, 131.13008028107907, 3,37731.11673192371,4
291, 131.57758596124773, 3,37444.85180782793,4
292, 131.00846834919804, 3,37204.76074789964,4
293, 129.21654814144284, 3,36538.9334655131,4
294, 127.56846747068266, 3,36117.636037907,4
295, 125.5861954991744, 3,35640.945935973585,4
296, 121.08744041595325, 3,34533.794660621825,4
297, 118.18571781913658, 3,33910.17620213149,4
298, 111.9716014552229, 3,32541.501414637125,4
299, 108.31076666961833, 3,31804.358324822715,4
300, 104.44133110781186, 3,31037.44777754781,4
301, 96.48111598967833, 3,29430.875699405464,4
302, 92.0984208848497, 3,28599.451054597426,4
303, 83.25944427599151, 3,26900.416287580352,4
304, 78.55598081840327, 3,26040.492412412445,4
305, 73.79353947584413, 3,25178.488264038493,4
306, 64.38412382369714, 3,23461.607520753318,4
307, 59.55116564753697, 3,22612.83847910208,4
308, 54.73949103088061, 3,21774.16619466243,4
309, 49.9676828940582, 3,20947.99092634652,4
310, 40.745440134479544, 3,19341.324390181086,4
311, 36.18240804797383, 3,18564.218966507815,4
312, 31.726522096423583, 3,17806.385908474487,4
313, 23.268107074327474, 3,16352.263953959366,4
314, 19.20495974418573, 3,15657.19861838123,4
315, 15.302720204113305, 3,14983.884988490785,4
316, 11.572282095532866, 3,14332.37358834688,4
317, 4.67984270320554, 3,13094.046479310995,4
318, 1.509551285538908, 3,12506.500002147413,4
319, -1.4554944583041736, 3,11939.345474478758,4
320, -4.210010779776864, 3,11391.962695176728,4
321, -6.7499677416313215, 3,10863.679474588678,4
322, -11.211330311645114, 3,9861.637279713734,4
323, -13.102353058922489, 3,9386.526603794191,4
324, -14.77538779192074, 3,8927.866268545878,4
325, -16.2333139966154, 3,8485.129066398096,4
326, -17.480497886287193, 3,8057.89030236334,4
327, -19.426874228533297, 3,7248.803442325746,4
328, -20.08497158091934, 3,6866.75017470998,4
329, -20.564394089067527, 3,6499.804625818734,4
330, -20.877112233103777, 3,6148.251927079827,4
331, -21.036562719874112, 3,5812.539545918888,4
332, -21.05759748565489, 3,5493.276919642988,4
333, -20.95642146104029, 3,5191.230329811482,4
334, -20.519752370436585, 3,4642.5854741638195,4
335, -20.160103206936885, 3,4398.217808934628,4
336, -19.754562277081384, 3,4175.495895316068,4
337, -19.32460068883405, 3,3975.790033652306,4
338, -18.892301689163588, 3,3800.53496076838,4
339, -18.480184658735578, 3,3651.205759513134,4
340, -18.111010815064688, 3,3529.2923038367044,4
341, -17.807579611532482, 3,3436.2719465094237,4
342, -17.5925132055526, 3,3373.581987170906,4
343, -17.488034327834743, 3,3342.590529467108,4
344, -17.515737233120326, 3,3344.5691687692447,4
345, -17.696355845512414, 3,3380.663922534118,4
346, -18.049533103050365, 3,3451.8688699255877,4
347, -18.59358838745488, 3,3558.999352096391,4
348, -19.345297339247114, 3,3702.668247847464,4
349, -20.31967068597073, 3,3883.262981519996,4
350, -23.05210475561419, 3,4355.535669797166,4
351, -24.76861879687142, 3,4646.694251721394,4
352, -26.747062968177637, 3,4973.71407839064,4
353, -28.99088959879328, 3,5335.610369996807,4
354, -31.500817444159274, 3,5731.096447174298,4
355, -34.274749230289714, 3,6158.5829255440085,4
356, -34.17847184481137, 3,6158.5829255440085,4
357, -37.20322256064999, 3,6616.179473071892,4
358, -40.47851057688386, 3,7101.702644959255,4
359, -43.99363686689898, 3,7612.684011426126,4
360, -47.735072216106104, 3,8146.385754268562,4
361, -51.68652910141225, 3,8699.8153115134,4
362, -55.82905346691193, 3,9269.747930186531,4
363, -60.141172654434705, 3,9852.747974285588,4
364, -64.59906472718419, 3,10445.19674962392,4
365, -69.1767250099748, 3,11043.31959644188,4
366, -73.84621459187615, 3,11643.21957211273,4
367, -78.5778978327119, 3,12240.906008219392,4
368, -83.34070271263515, 3,12832.33258665676,4
369, -88.10241142763826, 3,13413.430290104881,4
370, -92.82997878317325, 3,13980.144013665815,4
371, -97.48982299196676, 3,14528.470640965945,4
372, -97.22775357532171, 3,14528.470640965945,4
373, -101.77457985597422, 3,15054.491262396416,4
374, -106.1866928693144, 3,15554.412180146428,4
375, -110.43100215115695, 3,16024.593465279948,4
376, -114.4752183775806, 3,16461.587033838077,4
377, -118.2881740798538, 3,16862.166668381247,4
378, -121.84013620879901, 3,17223.357307298687,4
379, -125.10310764735998, 3,17542.462137419745,4
380, -124.77388894302484, 3,17542.462137419745,4
381, -127.715016594794, 3,17817.08602546143,4
382, -130.31840830869118, 3,18045.15968170876,4
383, -132.56294894663287, 3,18224.95576913496,4
384, -134.43024331119585, 3,18355.102083590744,4
385, -135.904821158852, 3,18434.596198459043,4
386, -136.9742671121175, 3,18462.811322516933,4
387, -136.62032843740917, 3,18462.811322516933,4
388, -137.27464864661903, 3,18439.500693332007,4
389, -137.50974989902699, 3,18364.79391609873,4
390, -137.32299673525634, 3,18239.200624802106,4
391, -136.71508487023104, 3,18063.595837562953,4
392, -136.3663218986233, 3,18063.595837562953,4
393, -135.34475507591148, 3,17839.213366543237,4
394, -133.91430595811104, 3,17567.62970882591,4
395, -132.08535938162456, 3,17250.747205061885,4
396, -129.87132634436153, 3,16890.773536953464,4
397, -129.5441945399677, 3,16890.773536953464,4
398, -126.96867774984548, 3,16490.198295806724,4
399, -124.04418712356104, 3,16051.765157687496,4
400, -120.7921321886851, 3,15578.449184206536,4
401, -117.23616925799561, 3,15073.421675348134,4
402, -116.94453699615978, 3,15073.421675348134,4
403, -113.12055752057759, 3,14540.021612393373,4
404, -109.04626467246301, 3,13981.72270744696,4
405, -104.7503948161473, 3,13402.101917429523,4
406, -104.49238891758537, 3,13402.101917429523,4
407, -100.01647107665201, 3,12804.804296906254,4
408, -95.3798979045952, 3,12193.508583148232,4
409, -90.61383514911086, 3,11571.897906822973,4
410, -90.39282579508861, 3,11571.897906822973,4
411, -85.54102410623037, 3,10943.62318035755,4
412, -80.62253022568603, 3,10312.275273094605,4
413, -75.66820884419494, 3,9681.351328586428,4
414, -75.48543539288046, 3,9681.351328586428,4
415, -70.53789583026528, 3,9054.230600914643,4
416, -65.61392092224943, 3,8434.146629846193,4
417, -65.45657339006178, 3,8434.146629846193,4
418, -60.59625822221791, 3,7824.160148222072,4
419, -55.81398035733952, 3,7227.1415815949,4
420, -51.13471675514553, 3,6645.749374139924,4
421, -51.01325662033521, 3,6645.749374139924,4
422, -46.47127943370943, 3,6082.41344019514,4
423, -42.07632855038371, 3,5539.323155644415,4
424, -41.97709192644412, 3,5539.323155644415,4
425, -37.758447436165014, 3,5018.414617067862,4
426, -33.7223322681083, 3,4521.363539084289,4
427, -33.64335725108697, 3,4521.363539084289,4
428, -29.813496762652676, 3,4049.580860954771,4
429, -26.192458101171745, 3,3604.2101837680834,4
430, -26.13154540791321, 3,3604.2101837680834,4
431, -22.73722908244405, 3,3186.128502673423,4
432, -19.568558984410615, 3,2795.9499412673795,4
433, -19.523366007541306, 3,2795.9499412673795,4
434, -16.592403789372806, 3,2434.0321220187425,4
435, -13.894630330077069, 3,2100.4845869449796,4
436, -13.862761911888821, 3,2100.4845869449796,4
437, -11.40462164678998, 3,1795.1799275498379,4
438, -9.178492587304339, 3,1517.7663060031516,4
439, -9.157584859315035, 3,1517.7663060031516,4
440, -7.164738718266248, 3,1267.6830516981386,4
441, -5.394910308540017, 3,1044.176404255249,4
442, -5.3827046291089315, 3,1044.176404255249,4
443, -3.8326119887044605, 3,846.3175996707712,4
444, -2.489898706111447, 3,673.022010880579,4
445, -2.484303428120185, 3,673.022010880579,4
446, -1.3418885352994134, 3,523.0684494150803,4
447, -1.3388865475246947, 3,523.0684494150803,4
448, -0.38507310998762556, 3,395.11974846145733,4
449, 0.3944603071335841, 3,287.74331663659615,4
450, 0.3935837286732873, 3,287.74331663659615,4
451, 1.01001509034008, 3,199.43174301630776,4
452, 1.478200087700746, 3,128.6232923296396,4
453, 1.4749369528493095, 3,128.6232923296396,4
454, 1.8076921579454783, 3,73.72188026794241,4
455, 1.8037192081477962, 3,73.72188026794241,4
456, 2.015371811325178, 3,33.11640369689682,4
457, 2.1204401242444595, 3,5.199227482872771,4
458, 2.115810342313795, 3,5.199227482872771,4
459, 2.127979979565863, 3,-11.61645207217605,4
460, 2.123353936132024, 3,-11.61645207217605,4
461, 2.056426538611402, 3,-18.880413171498986,4
462, 2.051975398917438, 3,-18.880413171498986,4
463, 1.919275996721781, 3,-18.09062913798319,4
464, 1.7331214547557132, 3,-10.67994690396794,4
465, 1.7293943118422601, 3,-10.67994690396794,4
466, 1.5021289154944166, 3,1.9956194864161527,4
467, 1.4989123653541718, 3,1.9956194864161527,4
468, 1.2417844486006142, 3,18.666953416218295,4
469, 1.2391367205652186, 3,18.666953416218295,4
470, 0.962520534551152, 3,38.16019706129222,4
471, 0.6752442434935327, 3,59.40338102549772,4
472, 0.6738136412827413, 3,59.40338102549772,4
473, 0.38495597378575375, 3,81.43133908683193,4
474, 0.3841438303811424, 3,81.43133908683193,4
475, 0.10118306613173829, 3,103.38894129785658,4
476, 0.10097049666507496, 3,103.38894129785658,4
477, -0.16963192409684577, 3,124.53265949928993,4
478, -0.16927704559455112, 3,124.53265949928993,4
479, -0.4220735176163342, 3,144.23055487205025,4
480, -0.6530920900702388, 3,161.96083836769455,4
481, -0.6517343102572031, 3,161.96083836769455,4
482, -0.8569577714914134, 3,177.30895642212536,4
483, -0.8551835317988846, 3,177.30895642212536,4
484, -1.0320522107065915, 3,189.96346116295317,4
485, -1.0299242680041036, 3,189.96346116295317,4
486, -1.1767569009854286, 3,199.71076030077194,4
487, -1.174340562379709, 3,199.71076030077194,4
488, -1.2902746672316716, 3,206.4288418946021,4
489, -1.2876360687301756, 3,206.4288418946021,4
490, -1.3725606908695362, 3,210.0801643720135,4
491, -1.369765251580596, 3,210.0801643720135,4
492, -1.4242482114909862, 3,210.70382896116627,4
493, -1.4213592698855277, 3,210.70382896116627,4
494, -1.4465693136724578, 3,208.4072834938994,4
495, -1.4436469514226142, 3,208.4072834938994,4
496, -1.4412735494142686, 3,203.35755025754082,4
497, -1.438373602634763, 3,203.35755025754082,4
498, -1.4105447822035804, 3,195.77227811086004,4
499, -1.4077180391530724, 3,195.77227811086004,4
500, -1.356917829237132, 3,185.91069940976524,4
501, -1.3542094104162994, 3,185.91069940976524,4
502, -1.2831968658572779, 3,174.06463818929225,4
503, -1.2806457786488141, 3,174.06463818929225,4
504, -1.1923755661998159, 3,160.5497087261043,4
505, -1.1900144264647667, 3,160.5497087261043,4
506, -1.0875611949731696, 3,145.69685092805204,4
507, -1.085416103858824, 3,145.69685092805204,4
508, -0.9719029057700046, 3,129.84423916242818,4
509, -0.96999346980582, 3,129.84423916242818,4
510, -0.8485253777758359, 3,113.3297841927402,4
511, -0.8468648584455506, 3,113.3297841927402,4
512, -0.7204684581529931, 3,96.48416964538065,4
513, -0.7190640362072757, 3,96.48416964538065,4
514, -0.5906331190712971, 3,79.62461338670708,4
515, -0.589486258645916, 3,79.62461338670708,4
516, -0.46173472140485006, 3,63.04940287012542,4
517, -0.46084161749497604, 3,63.04940287012542,4
518, -0.4599519618627464, 3,63.04940287012542,4
519, -0.33561525396986064, 3,47.03309315380006,4
520, -0.3349698400199186, 3,47.03309315380006,4
521, -0.2160351906578286, 3,31.822628263845587,4
522, -0.21562133013932705, 3,31.822628263845587,4
523, -0.10404750507535812, 3,17.634221150634133,4
524, -0.1038489411343746, 3,17.634221150634133,4
525, -0.0012987011521207973, 3,4.651051988409575,4
526, -0.0012962321385236093, 3,4.651051988409575,4
527, 0.09087474652146073, 3,-6.978223895360771,4
528, 0.09070263525910949, 3,-6.978223895360771,4
529, 0.09053117470096371, 3,-6.978223895360771,4
530, 0.1711266370313235, 3,-17.140199832046775,4
531, 0.1708043646452005, 3,-17.140199832046775,4
532, 0.2392653035648206, 3,-25.75670975729537,4
533, 0.23881640055625622, 3,-25.75670975729537,4
534, 0.29471025918107985, 3,-32.78413332216307,4
535, 0.29415939888354503, 3,-32.78413332216307,4
536, 0.33734164856106186, 3,-38.21208014411073,4
537, 0.33671345182258683, 3,-38.21208014411073,4
538, 0.33608759038797237, 3,-38.21208014411073,4
539, 0.3666282376635027, 3,-42.06150818853902,4
540, 0.36594929648264435, 3,-42.06150818853902,4
541, 0.38430087220901005, 3,-44.382357924815,4
542, 0.3835918300093625, 3,-44.382357924815,4
543, 0.39035030266298965, 3,-45.25076398400924,4
544, 0.38963274695956507, 3,-45.25076398400924,4
545, 0.3889178244880796, 3,-45.25076398400924,4
546, 0.3848830210154742, 3,-44.76594097306508,4
547, 0.38417939574853555, 3,-44.76594097306508,4
548, 0.37031720720056627, 3,-43.04681081081159,4
549, 0.36964267676850693, 3,-43.04681081081159,4
550, 0.3689705991743824, 3,-43.04681081081159,4
551, 0.3464123423737749, 3,-40.22844188016323,4
552, 0.34578478378251803, 3,-40.22844188016323,4
553, 0.3156937883053134, 3,-36.458418618209315,4
554, 0.3151239439220908, 3,-36.458418618209315,4
555, 0.31455615303214113, 3,-36.458418618209315,4
556, 0.27826027034782347, 3,-31.893148866520985,4
557, 0.2777607007421721, 3,-31.893148866520985,4
558, 0.23650445949735704, 3,-26.694255428222867,4
559, 0.23608137459664622, 3,-26.694255428222867,4
560, 0.23565980071343792, 3,-26.694255428222867,4
561, 0.19083559478531031, 3,-21.02506647648425,4
562, 0.19049602967003396, 3,-21.02506647648425,4
563, 0.14332239636104932, 3,-15.047283163332608,4
564, 0.14306827863700491, 3,-15.047283163332608,4
565, 0.14281506044472703, 3,-15.047283163332608,4
566, 0.0946295037479292, 3,-8.917879346244849,4
567, 0.09446260867959069, 3,-8.917879346244849,4
568, 0.04636617303896684, 3,-2.7862778058200224,4
569, 0.04628468591587551, 3,-2.7862778058200224,4
570, 0.04620348471251433, 3,-2.7862778058200224,4
571, -0.0006207066210348163, 3,3.2081576513451875,4
572, -0.0006196214695994408, 3,3.2081576513451875,4
573, -0.0006185401057781502, 3,3.2081576513451875,4
574, -0.045180054346486406, 3,8.938287404859993,4
575, -0.04510148033892731, 3,8.938287404859993,4
576, -0.08660176708258824, 3,14.290990722978092,4
577, -0.08645167736494078, 3,14.290990722978092,4
578, -0.08630210698887687, 3,14.290990722978092,4
579, -0.12392178538303496, 3,19.168576775082013,4
580, -0.12370812713237453, 3,19.168576775082013,4
581, -0.1234952043662259, 3,19.168576775082013,4
582, -0.1566293993681564, 3,23.48980946462194,4
583, -0.15636073830577535, 3,23.48980946462194,4
584, -0.18459249615116274, 3,27.190543739364227,4
585, -0.1842769534226992, 3,27.190543739364227,4
586, -0.1839624876318755, 3,27.190543739364227,4
587, -0.2069103102958576, 3,30.22398699847855,4
588, -0.2065584220130415, 3,30.22398699847855,4
589, -0.20620772859706013, 3,30.22398699847855,4
590, -0.22368482286798294, 3,32.560597312187426,4
591, -0.22330633755010137, 3,32.560597312187426,4
592, -0.22292913089883432, 3,32.560597312187426,4
593, -0.2348814989641006, 3,34.187636759796625,4
594, -0.23448607556517112, 3,34.187636759796625,4
595, -0.23409198132052378, 3,34.187636759796625,4
596, -0.24059076994954812, 3,35.10842162337237,4
597, -0.24018777033489225, 3,35.10842162337237,4
598, -0.24142102376687685, 3,35.34128774288389,4
599, -0.24101798366042124, 3,35.34128774288389,4
